dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1630364400,2021-08-30 23:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,23.44,,11.17,23.04,20.67,24.91,1012,,,46,2.24,26,2.24,,,,,7,800,Clear,sky is clear,01n
1630368000,2021-08-31 00:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,22.92,,11.65,22.55,19.81,24.36,1012,,,49,0.45,203,3.13,,,,,8,800,Clear,sky is clear,01n
1630371600,2021-08-31 01:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,22.28,10000,11.96,21.92,18.64,24.35,1012,,,52,2.24,25,3.13,,,,,0,800,Clear,sky is clear,01n
1630375200,2021-08-31 02:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,21.79,,12.08,21.43,19.2,23.25,1013,,,54,2.68,9,4.47,,,,,12,801,Clouds,few clouds,02n
1630378800,2021-08-31 03:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,21.41,10000,12.55,21.09,18.64,23.24,1013,,,57,2.24,27,2.68,,,,,0,800,Clear,sky is clear,01n
1630382400,2021-08-31 04:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,21.12,10000,13.06,20.85,17.64,23.24,1013,,,60,0.45,5,1.79,,,,,20,801,Clouds,few clouds,02d
1630386000,2021-08-31 05:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,22.07,,14.71,21.98,19.76,23.64,1013,,,63,1.1,50,,,,,,26,802,Clouds,scattered clouds,03d
1630389600,2021-08-31 06:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,24.19,10000,15.94,24.23,21.48,26.58,1014,,,60,0.89,248,0.89,,,,,20,801,Clouds,few clouds,02d
1630393200,2021-08-31 07:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,26.76,10000,17.54,27.6,24.09,28.8,1014,,,57,0.45,203,2.24,,,,,20,801,Clouds,few clouds,02d
1630396800,2021-08-31 08:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,27.79,10000,18.5,28.85,24.81,30.47,1014,,,57,1.34,203,3.58,,,,,20,801,Clouds,few clouds,02d
1630400400,2021-08-31 09:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,28.28,10000,18.38,29.29,26.32,30.95,1014,,,55,1.34,225,3.13,,,,,20,801,Clouds,few clouds,02d
1630404000,2021-08-31 10:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,28.78,10000,18.25,29.73,26.59,30.47,1014,,,53,1.79,225,4.92,,,,,20,801,Clouds,few clouds,02d
1630407600,2021-08-31 11:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,29.49,10000,18.6,30.6,27.43,31.5,1013,,,52,1.79,203,4.47,,,,,20,801,Clouds,few clouds,02d
1630411200,2021-08-31 12:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,29.94,10000,19.02,31.28,27.98,31.92,1013,,,52,2.24,225,4.02,,,,,20,801,Clouds,few clouds,02d
1630414800,2021-08-31 13:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,30.2,10000,19.26,31.69,28.3,32.12,1012,,,52,1.79,225,6.26,,,,,20,801,Clouds,few clouds,02d
1630418400,2021-08-31 14:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,30.61,10000,19,31.98,28,32.69,1012,,,50,1.79,203,4.47,,,,,20,801,Clouds,few clouds,02d
1630422000,2021-08-31 15:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,29.74,10000,19.73,31.46,27.98,31.37,1012,,,55,3.13,203,6.26,,,,,20,801,Clouds,few clouds,02d
1630425600,2021-08-31 16:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,28.29,10000,20.57,30.27,26.64,29.7,1012,,,63,2.68,203,5.81,,,,,20,801,Clouds,few clouds,02d
1630429200,2021-08-31 17:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,26.7,10000,20.78,28.36,25.21,27.48,1012,,,70,1.34,203,3.58,,,,,20,801,Clouds,few clouds,02d
1630432800,2021-08-31 18:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,25.71,10000,20.51,26.24,23.54,26.5,1013,,,73,2.24,175,2.68,,,,,20,801,Clouds,few clouds,02n
1630436400,2021-08-31 19:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,25.31,10000,20.56,25.85,22.43,26.08,1013,,,75,1.79,128,2.68,,,,,20,801,Clouds,few clouds,02n
1630440000,2021-08-31 20:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,24.52,10000,20.22,25.04,21.32,25.87,1013,,,77,1.79,153,1.79,,,,,20,801,Clouds,few clouds,02n
1630443600,2021-08-31 21:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,24.22,10000,20.14,24.73,21.64,25.32,1013,,,78,0.89,171,0.89,,,,,0,800,Clear,sky is clear,01n
1630447200,2021-08-31 22:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,23.79,10000,19.72,24.26,21.64,24.76,1013,,,78,1.34,11,1.34,,,,,0,800,Clear,sky is clear,01n
1630450800,2021-08-31 23:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,23.33,10000,19.28,23.76,20.37,24.35,1013,,,78,1.79,27,1.79,,,,,0,800,Clear,sky is clear,01n
1630454400,2021-09-01 00:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,23.01,,18.76,23.38,19.81,24.35,1013,,,77,1.79,9,1.79,,,,,28,802,Clouds,scattered clouds,03n
1630458000,2021-09-01 01:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,22.43,10000,18.81,22.82,19.64,23.8,1013,,,80,1.79,354,1.79,,,,,0,800,Clear,sky is clear,01n
1630461600,2021-09-01 02:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,21.98,10000,18.37,22.32,19,23.3,1013,,,80,1.79,9,1.79,,,,,0,800,Clear,sky is clear,01n
1630465200,2021-09-01 03:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,21.18,10000,17.79,21.47,18.54,23.24,1013,,,81,1.79,17,1.79,,,,,0,800,Clear,sky is clear,01n
1630468800,2021-09-01 04:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,21.23,10000,17.84,21.52,18.64,22.69,1014,,,81,1.34,15,1.34,,,,,0,800,Clear,sky is clear,01d
1630472400,2021-09-01 05:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,21.56,10000,17.96,21.86,19.2,23.24,1014,,,80,2.24,8,3.13,0.96,,,,0,500,Rain,light rain,10d
1630476000,2021-09-01 06:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,23.86,10000,17.37,24.05,21.48,25.47,1014,,,67,1.79,0,5.36,0.11,,,,20,500,Rain,light rain,10d
1630479600,2021-09-01 07:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,25.67,10000,14.79,25.62,23.64,27.48,1014,,,51,2.68,0,6.26,,,,,0,800,Clear,sky is clear,01d
1630483200,2021-09-01 08:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,27.75,10000,14.04,27.65,25.86,29.7,1014,,,43,3.13,293,4.92,,,,,20,801,Clouds,few clouds,02d
1630486800,2021-09-01 09:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,29.14,10000,14.55,28.84,27.53,30.81,1014,,,41,2.68,293,5.81,,,,,20,801,Clouds,few clouds,02d
1630490400,2021-09-01 10:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,29.89,10000,14.45,29.45,28.61,31.37,1013,,,39,2.24,293,5.36,,,,,20,801,Clouds,few clouds,02d
1630494000,2021-09-01 11:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,31.09,10000,13.39,30.24,29.72,33.25,1013,,,34,2.68,338,6.26,,,,,20,801,Clouds,few clouds,02d
1630497600,2021-09-01 12:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,31.76,10000,12.06,30.55,30.28,33.59,1013,,,30,1.34,293,4.47,,,,,20,801,Clouds,few clouds,02d
1630501200,2021-09-01 13:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,32.18,10000,11.91,30.9,28.86,34.36,1012,,,29,3.13,270,6.26,,,,,20,801,Clouds,few clouds,02d
1630504800,2021-09-01 14:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,31.8,10000,11.05,30.38,28.86,33.03,1012,,,28,3.58,315,8.94,,,,,20,801,Clouds,few clouds,02d
1630508400,2021-09-01 15:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,31.21,10000,10.01,29.69,28.3,32.69,1012,,,27,2.24,338,5.81,,,,,20,801,Clouds,few clouds,02d
1630512000,2021-09-01 16:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,29.67,10000,10.76,28.52,28.45,30.51,1012,,,31,5.81,315,12.96,,,,,20,801,Clouds,few clouds,02d
1630515600,2021-09-01 17:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,27.69,10000,10.42,27.06,26.22,28.64,1012,,,34,4.02,338,8.05,,,,,20,801,Clouds,few clouds,02d
1630519200,2021-09-01 18:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,26.23,10000,11.19,26.23,24.56,27.14,1013,,,39,2.68,338,6.71,,,,,20,801,Clouds,few clouds,02n
1630522800,2021-09-01 19:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,25.68,10000,10.7,25.32,23.45,26.64,1014,,,39,1.79,338,4.92,,,,,20,801,Clouds,few clouds,02n
1630526400,2021-09-01 20:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,25.06,10000,10.53,24.67,22.59,26.06,1015,,,40,2.24,338,5.81,,,,,20,801,Clouds,few clouds,02n
1630530000,2021-09-01 21:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,24.26,10000,10.18,23.81,22.98,25.48,1016,,,41,3.13,338,6.26,,,,,20,801,Clouds,few clouds,02n
1630533600,2021-09-01 22:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,23.43,10000,9.8,22.93,20.92,24.64,1017,,,42,3.58,338,6.71,,,,,20,801,Clouds,few clouds,02n
1630537200,2021-09-01 23:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,22.83,10000,9.26,22.27,21.37,23.8,1017,,,42,4.02,338,8.49,,,,,20,801,Clouds,few clouds,02n
1630540800,2021-09-02 00:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,22.16,10000,9.34,21.58,20.3,23.25,1017,,,44,3.58,0,8.05,,,,,0,800,Clear,sky is clear,01n
1630544400,2021-09-02 01:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,21.88,10000,9.43,21.3,19.75,23.25,1017,,,45,0.45,0,2.24,,,,,0,800,Clear,sky is clear,01n
1630548000,2021-09-02 02:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,21.34,10000,9.26,20.73,19.19,22.64,1018,,,46,3.58,338,8.49,,,,,0,800,Clear,sky is clear,01n
1630551600,2021-09-02 03:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,20.54,10000,8.85,19.88,19.25,21.64,1018,,,47,2.24,0,6.26,,,,,0,800,Clear,sky is clear,01n
1630555200,2021-09-02 04:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,19.92,10000,9.2,19.27,17.53,21.64,1018,,,50,4.02,315,8.94,,,,,20,801,Clouds,few clouds,02d
1630558800,2021-09-02 05:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,20.1,10000,9.07,19.45,18.78,21.34,1018,,,49,3.58,338,6.26,,,,,0,800,Clear,sky is clear,01d
1630562400,2021-09-02 06:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,21.29,10000,9.53,20.7,19.56,21.92,1018,,,47,4.47,338,8.94,,,,,0,800,Clear,sky is clear,01d
1630566000,2021-09-02 07:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,22.22,10000,9.4,21.65,20.86,23.78,1019,,,44,5.36,338,12.07,,,,,0,800,Clear,sky is clear,01d
1630569600,2021-09-02 08:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,23.64,10000,9.63,23.13,21.97,25.53,1019,,,41,3.58,0,8.05,,,,,0,800,Clear,sky is clear,01d
1630573200,2021-09-02 09:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,24.97,10000,9.68,24.51,23.54,26.37,1019,,,38,3.58,0,7.6,,,,,0,800,Clear,sky is clear,01d
1630576800,2021-09-02 10:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,26.03,10000,10.22,26.03,25.21,28.3,1018,,,37,3.58,338,8.49,,,,,0,800,Clear,sky is clear,01d
1630580400,2021-09-02 11:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,27.12,10000,9.92,26.66,25.83,28.86,1017,,,34,3.13,0,7.15,,,,,0,800,Clear,sky is clear,01d
1630584000,2021-09-02 12:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,27.96,10000,9.75,27.16,26.42,29.41,1017,,,32,3.58,0,7.6,,,,,0,800,Clear,sky is clear,01d
1630587600,2021-09-02 13:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,28.62,10000,9.85,27.62,27.5,29.7,1017,,,31,3.58,338,7.6,,,,,0,800,Clear,sky is clear,01d
1630591200,2021-09-02 14:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,28.97,10000,9.66,27.85,27.53,30.47,1016,,,30,3.13,338,6.71,,,,,0,800,Clear,sky is clear,01d
1630594800,2021-09-02 15:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,28.66,10000,9.88,27.65,27.53,29.91,1016,,,31,3.58,338,7.15,,,,,0,800,Clear,sky is clear,01d
1630598400,2021-09-02 16:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,27.75,10000,9.57,27.01,26.34,28.59,1016,,,32,4.02,338,7.6,,,,,0,800,Clear,sky is clear,01d
1630602000,2021-09-02 17:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,26.25,10000,8.72,26.25,24.75,27.17,1016,,,33,3.13,0,6.26,,,,,0,800,Clear,sky is clear,01n
1630605600,2021-09-02 18:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,25.16,10000,8.2,24.62,23.64,26.06,1017,,,34,4.02,0,7.6,,,,,0,800,Clear,sky is clear,01n
1630609200,2021-09-02 19:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,24.51,10000,8.48,23.96,21.87,25.64,1018,,,36,4.47,0,8.49,,,,,0,800,Clear,sky is clear,01n
1630612800,2021-09-02 20:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,23.68,10000,8.54,23.1,20.21,24.92,1018,,,38,3.58,0,6.71,,,,,0,800,Clear,sky is clear,01n
1630616400,2021-09-02 21:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,22.98,10000,8.3,22.35,19.81,23.81,1019,,,39,4.92,338,9.39,,,,,0,800,Clear,sky is clear,01n
1630620000,2021-09-02 22:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,22.28,10000,8.76,21.66,20.45,23.64,1019,,,42,4.02,338,6.71,,,,,0,800,Clear,sky is clear,01n
1630623600,2021-09-02 23:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,21.54,10000,8.44,20.87,19.65,22.73,1019,,,43,2.24,0,4.92,,,,,0,800,Clear,sky is clear,01n
1630627200,2021-09-03 00:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,20.99,10000,8.62,20.32,18.7,22.14,1019,,,45,4.47,338,6.71,,,,,0,800,Clear,sky is clear,01n
1630630800,2021-09-03 01:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,20.56,10000,8.87,19.9,18.54,21.64,1019,,,47,4.47,0,7.15,,,,,0,800,Clear,sky is clear,01n
1630634400,2021-09-03 02:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,20.04,10000,8.71,19.35,16.64,21.03,1019,,,48,2.24,0,5.81,,,,,0,800,Clear,sky is clear,01n
1630638000,2021-09-03 03:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,19.56,10000,8.87,18.88,16.22,21.03,1019,,,50,2.24,0,5.36,,,,,0,800,Clear,sky is clear,01n
1630641600,2021-09-03 04:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,18.99,,8.92,18.3,15.67,20.83,1019,,,52,1.79,0,3.58,,,,,12,801,Clouds,few clouds,02d
1630645200,2021-09-03 05:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,19.83,,9.41,19.2,18.28,21.58,1019,,,51,1.34,338,4.02,,,,,19,801,Clouds,few clouds,02d
1630648800,2021-09-03 06:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,21.69,10000,9.9,21.14,19.64,24.14,1019,,,47,0.45,315,0.89,,,,,20,801,Clouds,few clouds,02d
1630652400,2021-09-03 07:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,23.48,10000,10.88,23.06,21.32,25.25,1020,,,45,0.89,135,3.13,,,,,20,801,Clouds,few clouds,02d
1630656000,2021-09-03 08:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,25.27,10000,11.45,24.95,23.64,27.48,1020,,,42,0.89,270,2.68,,,,,20,801,Clouds,few clouds,02d
1630659600,2021-09-03 09:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,26.75,10000,13.14,26.83,24.81,28.59,1020,,,43,1.34,203,3.58,,,,,20,801,Clouds,few clouds,02d
1630663200,2021-09-03 10:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,27.15,10000,13.14,27.08,25.67,28.65,1019,,,42,1.34,225,4.02,,,,,20,801,Clouds,few clouds,02d
1630666800,2021-09-03 11:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,27.21,10000,13.19,27.13,25.76,28.17,1018,,,42,1.79,225,3.13,,,,,20,801,Clouds,few clouds,02d
1630670400,2021-09-03 12:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,27.75,10000,12.93,27.45,26.32,28.72,1018,,,40,1.79,225,4.02,,,,,20,801,Clouds,few clouds,02d
1630674000,2021-09-03 13:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,27.89,10000,12.27,27.44,26.34,29.34,1018,,,38,1.79,225,3.58,,,,,20,801,Clouds,few clouds,02d
1630677600,2021-09-03 14:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,27.52,10000,13.83,27.45,26.32,29.36,1017,,,43,2.24,203,5.36,,,,,20,801,Clouds,few clouds,02d
1630681200,2021-09-03 15:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,26.58,10000,15,26.58,24.97,28.23,1017,,,49,1.79,203,6.26,,,,,20,801,Clouds,few clouds,02d
1630684800,2021-09-03 16:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,25.59,10000,16.45,25.69,24.41,27.14,1016,,,57,1.34,180,4.47,,,,,20,801,Clouds,few clouds,02d
1630688400,2021-09-03 17:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,24.09,10000,16.36,24.17,22.33,25.47,1016,,,62,1.34,0,5.36,,,,,20,801,Clouds,few clouds,02n
1630692000,2021-09-03 18:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,23.21,10000,16.27,23.28,20.67,23.81,1017,,,65,1.34,0,5.36,,,,,20,801,Clouds,few clouds,02n
1630695600,2021-09-03 19:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,22.65,10000,15.98,22.69,20.11,23.54,1017,,,66,0.89,0,2.68,,,,,20,801,Clouds,few clouds,02n
1630699200,2021-09-03 20:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,22.08,10000,15.44,22.07,18.54,23.24,1017,,,66,1.34,111,1.79,,,,,0,800,Clear,sky is clear,01n
1630702800,2021-09-03 21:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,21.6,10000,14.98,21.54,17.89,22.98,1017,,,66,1.34,136,1.79,,,,,20,801,Clouds,few clouds,02n
1630706400,2021-09-03 22:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,21.28,10000,14.91,21.21,18.64,22.69,1017,,,67,0.45,90,1.34,,,,,20,801,Clouds,few clouds,02n
1630710000,2021-09-03 23:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,21.09,10000,14.96,21.03,18.64,22.13,1017,,,68,0.45,68,1.34,,,,,0,800,Clear,sky is clear,01n
1630713600,2021-09-04 00:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,20.78,10000,14.66,20.69,17.59,22.13,1017,,,68,1.34,12,1.79,,,,,0,800,Clear,sky is clear,01n
1630717200,2021-09-04 01:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,20.26,10000,14.62,20.17,16.87,22.13,1016,,,70,0.45,90,1.34,,,,,0,800,Clear,sky is clear,01n
1630720800,2021-09-04 02:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,19.99,10000,14.58,19.9,16.22,21.58,1016,,,71,0.45,68,1.34,,,,,20,801,Clouds,few clouds,02n
1630724400,2021-09-04 03:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,19.79,10000,15.03,19.76,16.22,21.03,1016,,,74,0.45,300,1.34,,,,,20,801,Clouds,few clouds,02n
1630728000,2021-09-04 04:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,19.52,10000,14.77,19.46,16.32,21.02,1016,,,74,0.45,279,0.45,,,,,40,802,Clouds,scattered clouds,03d
1630731600,2021-09-04 05:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,20.34,10000,15.34,20.34,17.98,22.14,1016,,,73,0.89,348,0.89,,,,,40,802,Clouds,scattered clouds,03d
1630735200,2021-09-04 06:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,22.37,10000,15.95,22.41,19.09,24.34,1016,,,67,0.89,356,1.34,,,,,40,802,Clouds,scattered clouds,03d
1630738800,2021-09-04 07:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,24.19,10000,16.46,24.28,21.87,25.39,1016,,,62,0.45,180,1.79,,,,,40,802,Clouds,scattered clouds,03d
1630742400,2021-09-04 08:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,25.3,10000,16.18,25.37,22.43,27.33,1016,,,57,0.89,0,2.24,,,,,40,802,Clouds,scattered clouds,03d
1630746000,2021-09-04 09:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,25.88,10000,16.44,25.99,23.78,27.48,1017,,,56,0.89,225,2.68,0.11,,,,40,500,Rain,light rain,10d
1630749600,2021-09-04 10:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,26.11,10000,17.21,26.11,24.16,28.59,1016,,,58,2.24,225,4.92,,,,,40,802,Clouds,scattered clouds,03d
1630753200,2021-09-04 11:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,26.73,10000,16.66,27.39,25.21,28.59,1016,,,54,1.34,225,3.13,,,,,40,802,Clouds,scattered clouds,03d
1630756800,2021-09-04 12:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,27.02,10000,17.21,27.76,25.28,28.25,1015,,,55,1.34,203,3.13,,,,,40,802,Clouds,scattered clouds,03d
1630760400,2021-09-04 13:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,27.64,10000,16.9,28.22,26.32,28.25,1014,,,52,1.34,225,4.02,,,,,20,801,Clouds,few clouds,02d
1630764000,2021-09-04 14:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,27.52,10000,16.79,28.09,25.53,29.36,1013,,,52,1.34,225,3.58,,,,,20,801,Clouds,few clouds,02d
1630767600,2021-09-04 15:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,26.98,10000,16.89,27.65,25.23,28.78,1013,,,54,1.34,225,4.92,,,,,20,801,Clouds,few clouds,02d
1630771200,2021-09-04 16:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,25.42,10000,17.36,25.61,24.09,27.14,1013,,,61,1.34,0,3.58,,,,,20,801,Clouds,few clouds,02d
1630774800,2021-09-04 17:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,24.48,10000,17.72,24.71,23.45,25.47,1014,,,66,1.34,203,4.47,,,,,20,801,Clouds,few clouds,02n
1630778400,2021-09-04 18:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,23.98,10000,17.71,24.21,22.43,24.65,1014,,,68,0.45,180,3.13,,,,,20,801,Clouds,few clouds,02n
1630782000,2021-09-04 19:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,23.12,10000,17.58,23.34,21.32,23.84,1015,,,71,1.79,135,2.24,,,,,20,801,Clouds,few clouds,02n
1630785600,2021-09-04 20:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,22.51,10000,17.21,22.7,19.65,23.54,1015,,,72,2.68,172,2.68,,,,,20,801,Clouds,few clouds,02n
1630789200,2021-09-04 21:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,22.12,10000,17.27,22.32,19.65,23.09,1015,,,74,1.34,202,1.79,,,,,20,801,Clouds,few clouds,02n
1630792800,2021-09-04 22:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,21.82,10000,16.77,21.96,19.64,22.69,1015,,,73,0.45,46,1.34,,,,,20,801,Clouds,few clouds,02n
1630796400,2021-09-04 23:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,21.5,10000,16.67,21.64,19.56,22.69,1015,,,74,0.89,3,0.89,,,,,20,801,Clouds,few clouds,02n
1630800000,2021-09-05 00:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,21.77,10000,16.72,21.91,19.81,22.69,1015,,,73,0.89,19,1.34,,,,,20,801,Clouds,few clouds,02n
1630803600,2021-09-05 01:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,21.5,10000,16.67,21.64,19.64,22.69,1015,,,74,1.34,15,1.34,,,,,20,801,Clouds,few clouds,02n
1630807200,2021-09-05 02:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,20.95,10000,16.56,21.09,18.64,21.94,1015,,,76,1.34,14,1.34,,,,,20,801,Clouds,few clouds,02n
1630810800,2021-09-05 03:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,20.9,10000,16.72,21.06,17.98,22.13,1015,,,77,0.89,28,1.34,,,,,20,801,Clouds,few clouds,02n
1630814400,2021-09-05 04:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,20.59,10000,16.82,20.77,18.64,21.94,1015,,,79,0.45,109,0.89,,,,,20,801,Clouds,few clouds,02d
1630818000,2021-09-05 05:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,20.99,10000,17.41,21.23,18.64,22.69,1016,,,80,0.45,0,1.34,0.77,,,,40,500,Rain,light rain,10d
1630821600,2021-09-05 06:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,20.87,10000,17.49,21.13,18.79,23.3,1016,,,81,0.45,0,2.24,4.57,,,,40,502,Rain,heavy intensity rain,10d
